,team,runs,BB,1B,2B,3B,HR,ParkID
4578,"""ANA""",1,1,4,1,0,1,"""HOU03"""
4579,"""HOU""",3,6,5,1,0,0,"""HOU03"""
4580,"""NYA""",2,3,4,1,0,1,"""SEA03"""
4581,"""SEA""",3,6,6,0,0,0,"""SEA03"""
4582,"""BOS""",0,0,1,0,0,0,"""STP01"""
4583,"""TBA""",2,2,7,0,0,0,"""STP01"""
4584,"""TOR""",4,6,5,0,0,2,"""ARL03"""
4585,"""TEX""",0,1,2,0,0,0,"""ARL03"""
4586,"""WAS""",1,3,4,0,0,1,"""CHI11"""
4587,"""CHN""",3,2,5,0,0,1,"""CHI11"""
4588,"""PIT""",3,1,7,1,0,1,"""CIN09"""
4589,"""CIN""",8,6,4,2,0,2,"""CIN09"""
4590,"""COL""",4,2,1,1,0,3,"""LOS03"""
4591,"""LAN""",6,1,5,1,0,3,"""LOS03"""
4592,"""ATL""",3,2,7,0,0,2,"""MIA02"""
4593,"""MIA""",4,5,6,2,0,0,"""MIA02"""
4594,"""ARI""",7,5,8,2,0,2,"""MIL06"""
4595,"""MIL""",4,1,9,0,0,3,"""MIL06"""
4596,"""PHI""",12,3,10,4,1,2,"""NYC20"""
4597,"""NYN""",2,5,2,1,0,1,"""NYC20"""
4598,"""CHA""",2,1,2,3,0,1,"""SAN02"""
4599,"""SDN""",3,3,8,2,0,0,"""SAN02"""
4600,"""CLE""",5,4,5,0,0,3,"""STL10"""
4601,"""SLN""",1,3,4,3,0,0,"""STL10"""
4602,"""DET""",1,4,6,1,0,0,"""BAL12"""
4603,"""BAL""",7,1,3,1,0,5,"""BAL12"""
4604,"""MIN""",4,4,12,1,0,0,"""BOS07"""
4605,"""BOS""",2,7,7,2,0,0,"""BOS07"""
4606,"""ANA""",7,1,10,1,1,1,"""HOU03"""
4607,"""HOU""",9,1,11,0,0,3,"""HOU03"""
4608,"""SFN""",2,1,6,1,1,0,"""KAN06"""
4609,"""KCA""",1,4,5,0,0,0,"""KAN06"""
4610,"""NYA""",4,3,7,1,0,0,"""OAK01"""
4611,"""OAK""",2,1,3,0,0,0,"""OAK01"""
4612,"""TOR""",0,2,5,0,0,0,"""STP01"""
4613,"""TBA""",1,1,3,2,0,1,"""STP01"""
4614,"""SEA""",8,4,7,0,0,3,"""ARL03"""
4615,"""TEX""",2,1,7,2,0,0,"""ARL03"""
4616,"""WAS""",5,2,11,0,0,1,"""CHI11"""
4617,"""CHN""",1,3,1,0,0,1,"""CHI11"""
4618,"""PIT""",1,4,6,0,0,1,"""CIN09"""
4619,"""CIN""",7,4,6,1,0,2,"""CIN09"""
4620,"""COL""",6,2,2,4,0,2,"""LOS03"""
4621,"""LAN""",3,7,6,0,0,1,"""LOS03"""
4622,"""ATL""",6,2,10,1,0,3,"""MIA02"""
4623,"""MIA""",2,2,5,0,1,0,"""MIA02"""
4624,"""ARI""",5,6,3,0,0,3,"""MIL06"""
4625,"""MIL""",0,0,2,0,0,0,"""MIL06"""
4626,"""PHI""",3,0,2,0,0,2,"""NYC20"""
4627,"""NYN""",6,7,4,3,0,2,"""NYC20"""
4628,"""CHA""",2,6,4,0,0,0,"""SAN02"""
4629,"""SDN""",6,3,4,4,0,3,"""SAN02"""
4630,"""CLE""",5,1,6,2,0,2,"""STL10"""
4631,"""SLN""",6,3,4,2,0,2,"""STL10"""
4632,"""DET""",6,4,8,2,1,0,"""BAL12"""
4633,"""BAL""",4,4,9,1,0,0,"""BAL12"""
4634,"""ANA""",4,2,5,4,0,1,"""HOU03"""
4635,"""HOU""",10,6,11,6,0,3,"""HOU03"""
4636,"""SFN""",9,1,3,1,0,5,"""KAN06"""
4637,"""KCA""",0,3,3,2,0,0,"""KAN06"""
4638,"""NYA""",10,6,11,0,0,3,"""OAK01"""
4639,"""OAK""",0,1,4,1,0,0,"""OAK01"""
4640,"""TOR""",2,3,7,1,1,0,"""STP01"""
4641,"""TBA""",3,4,6,0,0,1,"""STP01"""
4642,"""SEA""",8,4,13,1,1,1,"""ARL03"""
4643,"""TEX""",4,4,9,2,0,1,"""ARL03"""
4644,"""WAS""",0,0,6,2,0,0,"""CHI11"""
4645,"""CHN""",5,5,2,2,0,3,"""CHI11"""
4646,"""PIT""",2,5,5,0,0,2,"""CIN09"""
4647,"""CIN""",0,1,3,0,0,0,"""CIN09"""
4648,"""COL""",5,5,6,3,0,0,"""LOS03"""
4649,"""LAN""",6,6,7,0,0,4,"""LOS03"""
4650,"""ATL""",5,2,7,1,1,2,"""MIA02"""
4651,"""MIA""",4,1,4,1,0,4,"""MIA02"""
4652,"""ARI""",9,6,5,0,1,3,"""MIL06"""
4653,"""MIL""",10,4,12,4,0,0,"""MIL06"""
4654,"""PHI""",1,4,5,0,0,0,"""NYC20"""
4655,"""NYN""",2,1,5,1,0,1,"""NYC20"""
4656,"""CHA""",2,0,3,0,0,2,"""SAN02"""
4657,"""SDN""",4,2,1,2,0,2,"""SAN02"""
4658,"""CLE""",1,2,1,1,0,0,"""STL10"""
4659,"""SLN""",2,4,4,0,1,0,"""STL10"""
4660,"""DET""",4,3,0,2,0,3,"""BAL12"""
4661,"""BAL""",3,5,3,2,0,1,"""BAL12"""
4662,"""MIN""",1,4,4,0,0,0,"""BOS07"""
4663,"""BOS""",8,3,7,1,0,3,"""BOS07"""
4664,"""MIN""",3,1,8,0,0,0,"""BOS07"""
4665,"""BOS""",9,5,5,4,0,1,"""BOS07"""
4666,"""ANA""",9,2,7,3,0,2,"""HOU03"""
4667,"""HOU""",8,6,7,3,0,2,"""HOU03"""
4668,"""SFN""",2,1,2,0,1,0,"""KAN06"""
4669,"""KCA""",0,2,3,0,0,0,"""KAN06"""
4670,"""NYA""",7,6,3,3,0,3,"""OAK01"""
4671,"""OAK""",4,4,5,2,0,0,"""OAK01"""
4672,"""TOR""",3,2,9,2,0,0,"""STP01"""
4673,"""TBA""",4,1,3,2,0,2,"""STP01"""
4674,"""SEA""",5,1,6,1,0,1,"""ARL03"""
4675,"""TEX""",6,2,8,0,0,2,"""ARL03"""
4676,"""SFN""",6,4,3,2,1,3,"""PHO01"""
4677,"""ARI""",3,3,3,4,0,0,"""PHO01"""
4678,"""CHN""",2,4,4,3,0,0,"""PHI13"""
4679,"""PHI""",6,5,7,2,0,2,"""PHI13"""
4680,"""SEA""",6,4,9,4,0,0,"""HOU03"""
4681,"""HOU""",1,2,3,0,0,1,"""HOU03"""
4682,"""BOS""",4,10,1,3,1,0,"""TOR02"""
4683,"""TOR""",1,1,6,0,0,0,"""TOR02"""
4684,"""SFN""",11,5,7,2,0,5,"""PHO01"""
4685,"""ARI""",0,2,5,1,0,0,"""PHO01"""
4686,"""NYN""",1,1,3,0,0,1,"""ATL03"""
4687,"""ATL""",5,2,6,2,0,2,"""ATL03"""
4688,"""SLN""",7,3,8,2,0,1,"""DEN02"""
4689,"""COL""",3,1,3,3,1,1,"""DEN02"""
4690,"""SDN""",4,1,4,3,0,1,"""LOS03"""
4691,"""LAN""",2,3,7,2,0,0,"""LOS03"""
4692,"""CHN""",10,4,10,4,1,0,"""PHI13"""
4693,"""PHI""",4,1,4,1,0,2,"""PHI13"""
4694,"""MIL""",7,5,4,2,0,0,"""PIT08"""
4695,"""PIT""",2,1,8,2,0,0,"""PIT08"""
4696,"""KCA""",1,4,8,0,0,0,"""WAS11"""
4697,"""WAS""",0,3,4,1,0,0,"""WAS11"""
4698,"""ANA""",2,4,3,1,0,1,"""CHI12"""
4699,"""CHA""",3,1,4,2,0,0,"""CHI12"""
4700,"""CIN""",1,2,2,2,0,0,"""CLE08"""
4701,"""CLE""",6,3,5,3,0,2,"""CLE08"""
4702,"""TBA""",1,1,2,0,0,1,"""DET05"""
4703,"""DET""",2,4,2,1,0,0,"""DET05"""
4704,"""SEA""",3,3,7,1,0,1,"""HOU03"""
4705,"""HOU""",4,1,3,0,0,3,"""HOU03"""
4706,"""MIA""",4,6,7,2,0,1,"""MIN04"""
4707,"""MIN""",1,3,6,2,0,0,"""MIN04"""
4708,"""BAL""",5,4,3,2,0,3,"""NYC21"""
4709,"""NYA""",3,4,4,2,0,1,"""NYC21"""
4710,"""TEX""",4,2,6,2,0,2,"""OAK01"""
4711,"""OAK""",5,4,2,4,0,0,"""OAK01"""
4712,"""BOS""",6,4,8,3,0,0,"""TOR02"""
4713,"""TOR""",5,8,1,4,0,0,"""TOR02"""
4714,"""SFN""",2,3,3,3,0,0,"""PHO01"""
4715,"""ARI""",8,7,9,1,0,1,"""PHO01"""
4716,"""SLN""",5,1,5,3,1,0,"""DEN02"""
4717,"""COL""",2,2,6,2,0,1,"""DEN02"""
4718,"""SDN""",3,6,1,2,0,1,"""LOS03"""
4719,"""LAN""",4,6,5,3,0,0,"""LOS03"""
4720,"""CHN""",6,2,6,1,0,2,"""PHI13"""
4721,"""PHI""",9,3,5,5,0,3,"""PHI13"""
4722,"""MIL""",1,1,4,0,0,1,"""PIT08"""
4723,"""PIT""",2,2,2,1,0,0,"""PIT08"""
4724,"""KCA""",3,3,6,1,0,0,"""WAS11"""
4725,"""WAS""",0,5,2,0,0,0,"""WAS11"""
4726,"""ANA""",3,9,7,1,0,0,"""CHI12"""
4727,"""CHA""",4,3,4,3,0,2,"""CHI12"""
4728,"""CIN""",2,2,5,1,0,0,"""CLE08"""
4729,"""CLE""",5,1,4,1,1,2,"""CLE08"""
4730,"""TBA""",1,3,6,0,0,1,"""DET05"""
4731,"""DET""",7,1,9,2,0,2,"""DET05"""
4732,"""SEA""",8,1,4,2,0,2,"""HOU03"""
4733,"""HOU""",1,2,3,1,0,0,"""HOU03"""
4734,"""MIA""",3,1,8,2,0,1,"""MIN04"""
4735,"""MIN""",8,3,3,4,0,1,"""MIN04"""
4736,"""BAL""",9,2,14,3,0,0,"""NYC21"""
4737,"""NYA""",7,5,8,0,0,2,"""NYC21"""
4738,"""TEX""",5,4,6,0,0,2,"""OAK01"""
4739,"""OAK""",1,3,7,1,1,0,"""OAK01"""
4740,"""BOS""",1,3,5,2,0,0,"""TOR02"""
4741,"""TOR""",6,2,8,2,0,1,"""TOR02"""
4742,"""SLN""",8,2,5,5,0,4,"""DEN02"""
4743,"""COL""",10,4,7,5,1,1,"""DEN02"""
4744,"""SDN""",2,2,6,2,0,0,"""LOS03"""
4745,"""LAN""",7,3,6,3,0,2,"""LOS03"""
4746,"""MIL""",5,2,8,5,1,0,"""PIT08"""
4747,"""PIT""",2,3,2,2,0,1,"""PIT08"""
4748,"""KCA""",7,4,7,0,0,1,"""WAS11"""
4749,"""WAS""",4,1,6,0,0,1,"""WAS11"""
4750,"""ANA""",0,2,6,0,0,0,"""CHI12"""
4751,"""CHA""",7,3,9,3,0,0,"""CHI12"""
4752,"""TBA""",3,0,5,1,1,0,"""DET05"""
4753,"""DET""",4,2,6,1,1,0,"""DET05"""
4754,"""MIA""",8,6,9,4,0,0,"""MIN04"""
4755,"""MIN""",6,7,9,2,0,1,"""MIN04"""
4756,"""BAL""",1,1,7,0,0,0,"""NYC21"""
4757,"""NYA""",10,5,4,1,0,3,"""NYC21"""
4758,"""TEX""",2,3,4,1,0,0,"""OAK01"""
4759,"""OAK""",3,3,9,0,0,0,"""OAK01"""
4760,"""SDN""",5,2,5,4,1,0,"""PHO01"""
4761,"""ARI""",3,4,4,1,0,1,"""PHO01"""
4762,"""KCA""",0,2,1,2,0,0,"""ATL03"""
4763,"""ATL""",3,4,2,1,0,1,"""ATL03"""
4764,"""CIN""",0,2,3,1,0,0,"""CHI11"""
4765,"""CHN""",1,0,4,1,0,0,"""CHI11"""
4766,"""LAN""",11,3,9,3,0,3,"""DEN02"""
4767,"""COL""",4,5,6,1,1,0,"""DEN02"""
4768,"""NYN""",4,4,6,0,0,1,"""MIL06"""
4769,"""MIL""",8,5,4,2,0,2,"""MIL06"""
4770,"""SLN""",6,4,8,3,1,1,"""SFO03"""
4771,"""SFN""",3,3,6,2,0,1,"""SFO03"""
4772,"""PHI""",1,3,3,0,0,1,"""WAS11"""
4773,"""WAS""",9,4,13,2,0,1,"""WAS11"""
4774,"""TEX""",5,1,5,1,0,4,"""ANA01"""
4775,"""ANA""",2,3,4,3,0,0,"""ANA01"""
4776,"""TBA""",2,3,4,1,0,0,"""BOS07"""
4777,"""BOS""",1,1,5,1,0,0,"""BOS07"""
4778,"""HOU""",5,5,7,4,0,2,"""CLE08"""
4779,"""CLE""",2,6,2,1,0,0,"""CLE08"""
4780,"""CHA""",1,1,1,1,0,1,"""DET05"""
4781,"""DET""",4,7,4,4,0,0,"""DET05"""
4782,"""BAL""",7,3,9,1,0,2,"""MIN04"""
4783,"""MIN""",2,3,1,3,0,0,"""MIN04"""
4784,"""PIT""",4,5,3,0,0,3,"""NYC21"""
4785,"""NYA""",2,3,4,2,0,0,"""NYC21"""
4786,"""OAK""",0,2,4,1,0,0,"""SEA03"""
4787,"""SEA""",2,3,1,1,0,2,"""SEA03"""
4788,"""MIA""",15,7,9,2,3,3,"""TOR02"""
4789,"""TOR""",5,6,10,1,0,1,"""TOR02"""
4790,"""SDN""",5,2,7,0,0,3,"""PHO01"""
4791,"""ARI""",0,2,1,1,0,0,"""PHO01"""
4792,"""KCA""",1,3,2,1,0,0,"""ATL03"""
4793,"""ATL""",2,4,2,2,0,1,"""ATL03"""
4794,"""CIN""",0,2,3,0,0,0,"""CHI11"""
4795,"""CHN""",3,5,7,1,0,0,"""CHI11"""
4796,"""LAN""",13,9,12,4,0,2,"""DEN02"""
4797,"""COL""",2,2,5,0,0,1,"""DEN02"""
4798,"""NYN""",0,1,1,1,0,0,"""MIL06"""
4799,"""MIL""",6,4,8,1,0,0,"""MIL06"""
4800,"""SLN""",5,6,9,4,0,0,"""SFO03"""
4801,"""SFN""",6,2,7,4,0,0,"""SFO03"""
4802,"""PHI""",3,2,3,0,1,1,"""WAS11"""
4803,"""WAS""",6,3,6,0,1,2,"""WAS11"""
4804,"""TEX""",9,8,4,2,1,2,"""ANA01"""
4805,"""ANA""",8,2,9,2,0,2,"""ANA01"""
4806,"""TBA""",7,4,9,0,0,1,"""BOS07"""
4807,"""BOS""",2,1,3,1,0,1,"""BOS07"""
4808,"""HOU""",4,5,6,3,0,0,"""CLE08"""
4809,"""CLE""",3,0,5,3,0,1,"""CLE08"""
4810,"""CHA""",4,2,2,1,0,2,"""DET05"""
4811,"""DET""",0,3,1,1,1,0,"""DET05"""
4812,"""BAL""",9,4,10,3,0,3,"""MIN04"""
4813,"""MIN""",2,2,6,0,0,1,"""MIN04"""
4814,"""PIT""",9,2,3,0,0,5,"""NYC21"""
4815,"""NYA""",4,6,5,1,0,1,"""NYC21"""
4816,"""OAK""",6,4,6,1,0,3,"""SEA03"""
4817,"""SEA""",7,6,5,2,0,2,"""SEA03"""
4818,"""MIA""",8,2,7,3,0,1,"""TOR02"""
4819,"""TOR""",1,2,3,0,0,1,"""TOR02"""
4820,"""SDN""",2,1,2,2,0,0,"""PHO01"""
4821,"""ARI""",11,2,9,3,1,3,"""PHO01"""
4822,"""KCA""",4,3,2,1,0,2,"""ATL03"""
